name,segment,ntpos,totalcount
P1_10,SynRNA_WT_HA,1239,15172.0
P1_10,SynRNA_WT_HA,1240,13126.5
P1_10,SynRNA_WT_HA,1241,14265.0
P1_10,SynRNA_WT_HA,1242,14866.5
P1_10,SynRNA_WT_HA,1243,14586.0
P1_10,SynRNA_WT_HA,1244,11976.0
P1_10,SynRNA_WT_HA,1245,14746.5
P1_10,SynRNA_WT_HA,1246,14406.5
P1_10,SynRNA_WT_HA,1247,13766.5
P1_10,SynRNA_WT_HA,1248,14180.0
P1_10,SynRNA_WT_HA,1249,14163.0
P1_10,SynRNA_WT_HA,1250,14163.5
P1_10,SynRNA_WT_HA,1251,12863.5
P1_10,SynRNA_WT_HA,1252,13408.5
P1_10,SynRNA_WT_HA,1253,14317.5
P1_10,SynRNA_WT_HA,1254,13372.0
P1_10,SynRNA_WT_HA,1255,14345.0
P1_10,SynRNA_WT_HA,1256,14506.5
P1_10,SynRNA_WT_HA,1257,14256.0
P1_10,SynRNA_WT_HA,1258,14317.0
P1_10,SynRNA_WT_HA,1259,13634.5
P1_10,SynRNA_WT_HA,1260,14121.5
P1_10,SynRNA_WT_HA,1261,13993.5
P1_10,SynRNA_WT_HA,1262,14001.5
P1_10,SynRNA_WT_HA,1263,13214.5
P1_10,SynRNA_WT_HA,1264,13717.0
P1_10,SynRNA_WT_HA,1265,13767.5
P1_10,SynRNA_WT_HA,1266,13264.0
P1_10,SynRNA_WT_HA,1267,13863.5
P1_10,SynRNA_WT_HA,1268,13393.5
P1_10,SynRNA_WT_HA,1269,13594.0
P1_10,SynRNA_WT_HA,1270,13318.0
P1_10,SynRNA_WT_HA,1271,12966.5
P1_10,SynRNA_WT_HA,1272,13109.0
P1_10,SynRNA_WT_HA,1273,13493.5
P1_10,SynRNA_WT_HA,1274,13571.0
P1_10,SynRNA_WT_HA,1275,13121.5
P1_10,SynRNA_WT_HA,1276,12581.5
P1_10,SynRNA_WT_HA,1277,13496.5
P1_10,SynRNA_WT_HA,1278,13310.0
P1_10,SynRNA_WT_HA,1279,13285.5
P1_10,SynRNA_WT_HA,1280,12861.5
P1_10,SynRNA_WT_HA,1281,12970.5
P1_10,SynRNA_WT_HA,1282,13586.5
P1_10,SynRNA_WT_HA,1283,13138.5
P1_10,SynRNA_WT_HA,1284,13491.5
P1_10,SynRNA_WT_HA,1285,13609.0
P1_10,SynRNA_WT_HA,1286,13626.5
P1_10,SynRNA_WT_HA,1287,13861.5
P1_10,SynRNA_WT_HA,1288,13905.0
P1_10,SynRNA_WT_HA,1289,13791.5
P1_10,SynRNA_WT_HA,1290,13988.5
P1_10,SynRNA_WT_HA,1291,13956.0
P1_10,SynRNA_WT_HA,1292,14187.5
P1_10,SynRNA_WT_HA,1293,12818.0
P1_10,SynRNA_WT_HA,1294,13440.5
P1_10,SynRNA_WT_HA,1295,14321.5
P1_10,SynRNA_WT_HA,1296,14537.5
P1_10,SynRNA_WT_HA,1297,14254.5
P1_10,SynRNA_WT_HA,1298,14565.5
P1_10,SynRNA_WT_HA,1299,14020.5
P1_10,SynRNA_WT_HA,1300,14285.0
P1_10,SynRNA_WT_HA,1301,14324.5
P1_10,SynRNA_WT_HA,1302,13896.5
P1_10,SynRNA_WT_HA,1303,14150.5
P1_10,SynRNA_WT_HA,1304,14196.5
P1_10,SynRNA_WT_HA,1305,14333.0
P1_10,SynRNA_WT_HA,1306,14322.5
P1_10,SynRNA_WT_HA,1307,13689.5
P1_10,SynRNA_WT_HA,1308,14256.0
P1_10,SynRNA_WT_HA,1309,14264.0
P1_10,SynRNA_WT_HA,1310,14349.5
P1_10,SynRNA_WT_HA,1311,14534.5
P1_10,SynRNA_WT_HA,1312,14565.0
P1_10,SynRNA_WT_HA,1313,14701.0
P1_10,SynRNA_WT_HA,1314,14395.5
P1_10,SynRNA_WT_HA,1315,14503.0
P1_10,SynRNA_WT_HA,1316,14186.0
P1_10,SynRNA_WT_HA,1317,14510.0
P1_10,SynRNA_WT_HA,1318,14516.0
P1_10,SynRNA_WT_HA,1319,14198.5
P1_10,SynRNA_WT_HA,1320,14119.0
P1_10,SynRNA_WT_HA,1321,14081.5
P1_10,SynRNA_WT_HA,1322,14250.0
P1_10,SynRNA_WT_HA,1323,13141.5
P1_10,SynRNA_WT_HA,1324,14431.0
P1_10,SynRNA_WT_HA,1325,14972.0
P1_10,SynRNA_WT_HA,1326,14861.0
P1_10,SynRNA_WT_HA,1327,14550.0
P1_10,SynRNA_WT_HA,1328,14838.5
P1_10,SynRNA_WT_HA,1329,14591.5
P1_10,SynRNA_WT_HA,1330,14994.0
P1_10,SynRNA_WT_HA,1331,14181.5
P1_10,SynRNA_WT_HA,1332,15271.5
P1_10,SynRNA_WT_HA,1333,15089.0
P1_10,SynRNA_WT_HA,1334,15545.5
P1_10,SynRNA_WT_HA,1335,15079.5
P1_10,SynRNA_WT_HA,1336,15269.5
P1_10,SynRNA_WT_HA,1337,15354.5
P1_10,SynRNA_WT_HA,1338,14241.0
P1_10,SynRNA_WT_HA,1339,14355.0
P1_10,SynRNA_WT_HA,1340,15076.0
P1_10,SynRNA_WT_HA,1341,14336.0
P1_10,SynRNA_WT_HA,1342,15037.5
P1_10,SynRNA_WT_HA,1343,15077.5
P1_10,SynRNA_WT_HA,1344,15363.5
P1_10,SynRNA_WT_HA,1345,14895.0
P1_10,SynRNA_WT_HA,1346,15586.5
P1_10,SynRNA_WT_HA,1347,15077.5
P1_10,SynRNA_WT_HA,1348,15285.5
P1_10,SynRNA_WT_HA,1349,14791.0
P1_10,SynRNA_WT_HA,1350,15251.5
P1_10,SynRNA_WT_HA,1351,15114.5
P1_10,SynRNA_WT_HA,1352,15658.0
P1_10,SynRNA_WT_HA,1353,15743.5
P1_10,SynRNA_WT_HA,1354,15441.0
P1_10,SynRNA_WT_HA,1355,15770.5
P1_10,SynRNA_WT_HA,1356,15315.5
P1_10,SynRNA_WT_HA,1357,15724.5
P1_10,SynRNA_WT_HA,1358,15393.5
P1_10,SynRNA_WT_HA,1359,15788.5
P1_10,SynRNA_WT_HA,1360,15376.5
P1_10,SynRNA_WT_HA,1361,15257.5
P1_10,SynRNA_WT_HA,1362,15671.5
P1_10,SynRNA_WT_HA,1363,15366.5
P1_10,SynRNA_WT_HA,1364,14616.0
P1_10,SynRNA_WT_HA,1365,15324.5
P1_10,SynRNA_WT_HA,1366,15023.5
P1_10,SynRNA_WT_HA,1367,15696.5
P1_10,SynRNA_WT_HA,1368,15359.5
P1_10,SynRNA_WT_HA,1369,15530.5
P1_10,SynRNA_WT_HA,1370,15334.5
P1_10,SynRNA_WT_HA,1371,15289.0
P1_10,SynRNA_WT_HA,1372,15409.5
P1_10,SynRNA_WT_HA,1373,15305.5
P1_10,SynRNA_WT_HA,1374,15595.0
P1_10,SynRNA_WT_HA,1375,15283.0
P1_10,SynRNA_WT_HA,1376,14759.0
P1_10,SynRNA_WT_HA,1377,15027.0
P1_10,SynRNA_WT_HA,1378,15723.0
P1_10,SynRNA_WT_HA,1379,15084.5
P1_10,SynRNA_WT_HA,1380,14680.5
P1_10,SynRNA_WT_HA,1381,15271.0
P1_10,SynRNA_WT_HA,1382,14935.5
P1_10,SynRNA_WT_HA,1383,15213.5
P1_10,SynRNA_WT_HA,1384,15254.5
P1_10,SynRNA_WT_HA,1385,15011.5
P1_10,SynRNA_WT_HA,1386,15295.0
P1_10,SynRNA_WT_HA,1387,15121.0
P1_10,SynRNA_WT_HA,1388,15035.0
P1_10,SynRNA_WT_HA,1389,15413.0
P1_10,SynRNA_WT_HA,1390,14917.0
P1_10,SynRNA_WT_HA,1391,15448.5
P1_10,SynRNA_WT_HA,1392,14639.0
P1_10,SynRNA_WT_HA,1393,14876.0
P1_10,SynRNA_WT_HA,1394,14716.0
P1_10,SynRNA_WT_HA,1395,14497.0
P1_10,SynRNA_WT_HA,1396,14885.5
P1_10,SynRNA_WT_HA,1397,14690.0
P1_10,SynRNA_WT_HA,1398,15277.5
P1_10,SynRNA_WT_HA,1399,15096.5
P1_10,SynRNA_WT_HA,1400,15205.0
P1_10,SynRNA_WT_HA,1401,15413.5
P1_10,SynRNA_WT_HA,1402,15140.0
P1_10,SynRNA_WT_HA,1403,15176.5
P1_10,SynRNA_WT_HA,1404,15449.5
P1_10,SynRNA_WT_HA,1405,15339.0
P1_10,SynRNA_WT_HA,1406,15507.5
P1_10,SynRNA_WT_HA,1407,15317.5
P1_10,SynRNA_WT_HA,1408,15432.5
P1_10,SynRNA_WT_HA,1409,15582.0
P1_10,SynRNA_WT_HA,1410,15628.5
P1_10,SynRNA_WT_HA,1411,15870.0
P1_10,SynRNA_WT_HA,1412,15791.5
P1_10,SynRNA_WT_HA,1413,15736.0
P1_10,SynRNA_WT_HA,1414,15683.0
P1_10,SynRNA_WT_HA,1415,15458.5
P1_10,SynRNA_WT_HA,1416,15784.5
P1_10,SynRNA_WT_HA,1417,15650.0
P1_10,SynRNA_WT_HA,1418,15282.5
P1_10,SynRNA_WT_HA,1419,15417.5
P1_10,SynRNA_WT_HA,1420,14976.5
P1_10,SynRNA_WT_HA,1421,15495.5
P1_10,SynRNA_WT_HA,1422,15332.0
P1_10,SynRNA_WT_HA,1423,15748.0
P1_10,SynRNA_WT_HA,1424,15501.5
P1_10,SynRNA_WT_HA,1425,15289.0
P1_10,SynRNA_WT_HA,1426,15228.0
P1_10,SynRNA_WT_HA,1427,15754.0
P1_10,SynRNA_WT_HA,1428,15601.5
P1_10,SynRNA_WT_HA,1429,15345.0
P1_10,SynRNA_WT_HA,1430,15821.5
P1_10,SynRNA_WT_HA,1431,15657.0
P1_10,SynRNA_WT_HA,1432,15361.0
P1_10,SynRNA_WT_HA,1433,15273.0
P1_10,SynRNA_WT_HA,1434,15827.5
P1_10,SynRNA_WT_HA,1435,14708.5
P1_10,SynRNA_WT_HA,1436,14677.0
P1_10,SynRNA_WT_HA,1437,15565.0
P1_10,SynRNA_WT_HA,1438,15175.0
P1_10,SynRNA_WT_HA,1439,15160.5
P1_10,SynRNA_WT_HA,1440,15378.0
P1_10,SynRNA_WT_HA,1441,15263.0
P1_10,SynRNA_WT_HA,1442,14981.0
P1_10,SynRNA_WT_HA,1443,15364.5
P1_10,SynRNA_WT_HA,1444,15160.0
P1_10,SynRNA_WT_HA,1445,15176.0
P1_10,SynRNA_WT_HA,1446,15224.0
P1_10,SynRNA_WT_HA,1447,15217.5
P1_10,SynRNA_WT_HA,1448,15046.0
P1_10,SynRNA_WT_HA,1449,15196.0
P1_10,SynRNA_WT_HA,1450,15205.0
P1_10,SynRNA_WT_HA,1451,14850.5
P1_10,SynRNA_WT_HA,1452,14647.5
P1_10,SynRNA_WT_HA,1453,14283.5
P1_10,SynRNA_WT_HA,1454,14968.5
P1_10,SynRNA_WT_HA,1455,14862.5
P1_10,SynRNA_WT_HA,1456,14320.5
P1_10,SynRNA_WT_HA,1457,14867.5
P1_10,SynRNA_WT_HA,1458,14907.5
P1_10,SynRNA_WT_HA,1459,14870.5
P1_10,SynRNA_WT_HA,1460,14899.5
P1_10,SynRNA_WT_HA,1461,14645.5
P1_10,SynRNA_WT_HA,1462,14734.0
P1_10,SynRNA_WT_HA,1463,14709.5
P1_10,SynRNA_WT_HA,1464,14298.0
P1_10,SynRNA_WT_HA,1465,14780.5
P1_10,SynRNA_WT_HA,1466,15026.0
P1_10,SynRNA_WT_HA,1467,14791.0
P1_10,SynRNA_WT_HA,1468,14822.0
P1_10,SynRNA_WT_HA,1469,14332.5
P1_10,SynRNA_WT_HA,1470,14784.5
P1_10,SynRNA_WT_HA,1471,14296.5
P1_10,SynRNA_WT_HA,1472,14447.0
P1_10,SynRNA_WT_HA,1473,14331.0
P1_10,SynRNA_WT_HA,1474,13558.5
P1_10,SynRNA_WT_HA,1475,14224.5
P1_10,SynRNA_WT_HA,1476,14506.5
P1_10,SynRNA_WT_HA,1477,14501.0
P1_10,SynRNA_WT_HA,1478,14408.5
P1_10,SynRNA_WT_HA,1479,13909.0
P1_10,SynRNA_WT_HA,1480,14499.5
P1_10,SynRNA_WT_HA,1481,14499.0
P1_10,SynRNA_WT_HA,1482,14151.0
P1_10,SynRNA_WT_HA,1483,14402.5
P1_10,SynRNA_WT_HA,1484,14387.5
P1_10,SynRNA_WT_HA,1485,13606.0
P1_10,SynRNA_WT_HA,1486,13791.5
P1_10,SynRNA_WT_HA,1487,13857.0
P1_10,SynRNA_WT_HA,1488,14484.0
P1_10,SynRNA_WT_HA,1489,14192.5
P1_10,SynRNA_WT_HA,1490,14363.0
P1_10,SynRNA_WT_HA,1491,14738.0
P1_10,SynRNA_WT_HA,1492,14633.0
P1_10,SynRNA_WT_HA,1493,14117.5
P1_10,SynRNA_WT_HA,1494,14304.0
P1_10,SynRNA_WT_HA,1495,14167.0
P1_10,SynRNA_WT_HA,1496,12664.5
P1_10,SynRNA_WT_HA,1497,14737.0
P1_10,SynRNA_WT_HA,1498,15173.5
P1_10,SynRNA_WT_HA,1499,15168.0
P1_10,SynRNA_WT_HA,1500,15022.5
P1_10,SynRNA_WT_HA,1501,15165.0
P1_10,SynRNA_WT_HA,1502,15009.5
P1_10,SynRNA_WT_HA,1503,14741.0
P1_10,SynRNA_WT_HA,1504,14970.0
P1_10,SynRNA_WT_HA,1505,14747.0
P1_10,SynRNA_WT_HA,1506,15015.0
P1_10,SynRNA_WT_HA,1507,14490.0
P1_10,SynRNA_WT_HA,1508,14457.0
P1_10,SynRNA_WT_HA,1509,14610.0
P1_10,SynRNA_WT_HA,1510,14246.5
P1_10,SynRNA_WT_HA,1511,14722.5
P1_10,SynRNA_WT_HA,1512,14843.0
P1_10,SynRNA_WT_HA,1513,15103.5
P1_10,SynRNA_WT_HA,1514,15069.5
P1_10,SynRNA_WT_HA,1515,14905.5
P1_10,SynRNA_WT_HA,1516,15029.5
P1_10,SynRNA_WT_HA,1517,14824.5
P1_10,SynRNA_WT_HA,1518,14912.5
P1_10,SynRNA_WT_HA,1519,14691.5
P1_10,SynRNA_WT_HA,1520,14666.0
P1_10,SynRNA_WT_HA,1521,14396.5
P1_10,SynRNA_WT_HA,1522,14687.5
P1_10,SynRNA_WT_HA,1523,14782.0
P1_10,SynRNA_WT_HA,1524,13787.0
P1_10,SynRNA_WT_HA,1525,14446.0
P1_10,SynRNA_WT_HA,1526,15124.5
P1_10,SynRNA_WT_HA,1527,15069.0
P1_10,SynRNA_WT_HA,1528,14049.5
P1_10,SynRNA_WT_HA,1529,14858.0
P1_10,SynRNA_WT_HA,1530,14369.5
P1_10,SynRNA_WT_HA,1531,15115.5
P1_10,SynRNA_WT_HA,1532,15252.0
P1_10,SynRNA_WT_HA,1533,15447.0
P1_10,SynRNA_WT_HA,1534,14612.5
P1_10,SynRNA_WT_HA,1535,14811.0
P1_10,SynRNA_WT_HA,1536,15727.5
P1_10,SynRNA_WT_HA,1537,15309.0
P1_10,SynRNA_WT_HA,1538,15311.0
P1_10,SynRNA_WT_HA,1539,15823.0
P1_10,SynRNA_WT_HA,1540,15532.0
P1_10,SynRNA_WT_HA,1541,15517.5
P1_10,SynRNA_WT_HA,1542,16075.5
P1_10,SynRNA_WT_HA,1543,15739.5
P1_10,SynRNA_WT_HA,1544,16716.0
P1_10,SynRNA_WT_HA,1545,16647.5
P1_10,SynRNA_WT_HA,1546,16333.5
P1_10,SynRNA_WT_HA,1547,17132.5
P1_10,SynRNA_WT_HA,1548,16956.5
P1_10,SynRNA_WT_HA,1549,16793.5
P1_10,SynRNA_WT_HA,1550,17233.0
P1_10,SynRNA_WT_HA,1551,16584.0
P1_10,SynRNA_WT_HA,1552,17088.0
P1_10,SynRNA_WT_HA,1553,16586.0
P1_10,SynRNA_WT_HA,1554,16101.5
P1_10,SynRNA_WT_HA,1555,15844.0
P1_10,SynRNA_WT_HA,1556,15997.5
P1_10,SynRNA_WT_HA,1557,13602.5
P1_10,SynRNA_WT_HA,1558,16515.5
P1_10,SynRNA_WT_HA,1559,15654.0
P1_10,SynRNA_WT_HA,1560,16832.0
P1_10,SynRNA_WT_HA,1561,16664.5
P1_10,SynRNA_WT_HA,1562,16419.0
P1_10,SynRNA_WT_HA,1563,16412.5
P1_10,SynRNA_WT_HA,1564,16834.0
P1_10,SynRNA_WT_HA,1565,16387.5
P1_10,SynRNA_WT_HA,1566,15849.5
P1_10,SynRNA_WT_HA,1567,16087.0
P1_10,SynRNA_WT_HA,1568,16233.5
P1_10,SynRNA_WT_HA,1569,15765.0
P1_10,SynRNA_WT_HA,1570,15588.0
P1_10,SynRNA_WT_HA,1571,16001.5
P1_10,SynRNA_WT_HA,1572,15817.0
P1_10,SynRNA_WT_HA,1573,15660.5
P1_10,SynRNA_WT_HA,1574,15769.5
P1_10,SynRNA_WT_HA,1575,15573.0
P1_10,SynRNA_WT_HA,1576,15777.5
P1_10,SynRNA_WT_HA,1577,15275.0
P1_10,SynRNA_WT_HA,1578,15776.0
P1_10,SynRNA_WT_HA,1579,15867.0
P1_10,SynRNA_WT_HA,1580,14581.0
P1_10,SynRNA_WT_HA,1581,15183.5
P1_10,SynRNA_WT_HA,1582,15311.5
P1_10,SynRNA_WT_HA,1583,15459.5
P1_10,SynRNA_WT_HA,1584,15312.0
P1_10,SynRNA_WT_HA,1585,15204.5
P1_10,SynRNA_WT_HA,1586,15288.5
P1_10,SynRNA_WT_HA,1587,15367.0
P1_10,SynRNA_WT_HA,1588,15307.5
P1_10,SynRNA_WT_HA,1589,15006.0
P1_10,SynRNA_WT_HA,1590,15066.0
P1_10,SynRNA_WT_HA,1591,15070.5
P1_10,SynRNA_WT_HA,1592,14988.5
P1_10,SynRNA_WT_HA,1593,15031.5
P1_10,SynRNA_WT_HA,1594,15033.0
P1_10,SynRNA_WT_HA,1595,14860.5
P1_10,SynRNA_WT_HA,1596,15043.5
P1_10,SynRNA_WT_HA,1597,15184.5
P1_10,SynRNA_WT_HA,1598,14065.0
P1_10,SynRNA_WT_HA,1599,15247.0
P1_10,SynRNA_WT_HA,1600,15089.0
P1_10,SynRNA_WT_HA,1601,15147.5
P1_10,SynRNA_WT_HA,1602,14754.0
P1_10,SynRNA_WT_HA,1603,15097.0
P1_10,SynRNA_WT_HA,1604,15091.0
P1_10,SynRNA_WT_HA,1605,14849.5
P1_10,SynRNA_WT_HA,1606,14520.5
P1_10,SynRNA_WT_HA,1607,14871.5
P1_10,SynRNA_WT_HA,1608,14530.0
P1_10,SynRNA_WT_HA,1609,14364.5
P1_10,SynRNA_WT_HA,1610,13404.0
P1_10,SynRNA_WT_HA,1611,14096.5
P1_10,SynRNA_WT_HA,1612,13996.5
P1_10,SynRNA_WT_HA,1613,13940.0
P1_10,SynRNA_WT_HA,1614,13794.5
P1_10,SynRNA_WT_HA,1615,13736.5
P1_10,SynRNA_WT_HA,1616,14047.0
P1_10,SynRNA_WT_HA,1617,13744.5
P1_10,SynRNA_WT_HA,1618,13497.5
P1_10,SynRNA_WT_HA,1619,13757.0
P1_10,SynRNA_WT_HA,1620,13722.0
P1_10,SynRNA_WT_HA,1621,13784.5
P1_10,SynRNA_WT_HA,1622,13739.5
P1_10,SynRNA_WT_HA,1623,13616.0
P1_10,SynRNA_WT_HA,1624,13681.5
P1_10,SynRNA_WT_HA,1625,13092.0
P1_10,SynRNA_WT_HA,1626,13222.5
P1_10,SynRNA_WT_HA,1627,13198.5
P1_10,SynRNA_WT_HA,1628,13012.5
P1_10,SynRNA_WT_HA,1629,12884.0
P1_10,SynRNA_WT_HA,1630,13031.0
P1_10,SynRNA_WT_HA,1631,12509.0
P1_10,SynRNA_WT_HA,1632,12738.0
P1_10,SynRNA_WT_HA,1633,12561.0
P1_10,SynRNA_WT_HA,1634,10926.0
P1_10,SynRNA_WT_HA,1635,12175.0
P1_10,SynRNA_WT_HA,1636,11892.5
P1_10,SynRNA_WT_HA,1637,11813.0
P1_10,SynRNA_WT_HA,1638,11391.5
P1_10,SynRNA_WT_HA,1639,11488.0
P1_10,SynRNA_WT_HA,1640,11401.5
P1_10,SynRNA_WT_HA,1641,11336.0
P1_10,SynRNA_WT_HA,1642,10994.5
P1_10,SynRNA_WT_HA,1643,10774.5
P1_10,SynRNA_WT_HA,1644,10974.5
P1_10,SynRNA_WT_HA,1645,10868.5
P1_10,SynRNA_WT_HA,1646,10637.0
P1_10,SynRNA_WT_HA,1647,10457.0
P1_10,SynRNA_WT_HA,1648,10538.5
P1_10,SynRNA_WT_HA,1649,10131.5
P1_10,SynRNA_WT_HA,1650,10471.0
P1_10,SynRNA_WT_HA,1651,10461.0
P1_10,SynRNA_WT_HA,1652,10512.5
P1_10,SynRNA_WT_HA,1653,9726.5
P1_10,SynRNA_WT_HA,1654,10014.5
P1_10,SynRNA_WT_HA,1655,10011.0
P1_10,SynRNA_WT_HA,1656,10271.5
P1_10,SynRNA_WT_HA,1657,10236.0
P1_10,SynRNA_WT_HA,1658,10150.0
P1_10,SynRNA_WT_HA,1659,10065.0
P1_10,SynRNA_WT_HA,1660,9946.5
P1_10,SynRNA_WT_HA,1661,9280.0
P1_10,SynRNA_WT_HA,1662,9520.0
P1_10,SynRNA_WT_HA,1663,8683.5
P1_10,SynRNA_WT_HA,1664,9253.0
P1_10,SynRNA_WT_HA,1665,9219.0
P1_10,SynRNA_WT_HA,1666,8708.5
P1_10,SynRNA_WT_HA,1667,9255.0
P1_10,SynRNA_WT_HA,1668,9123.5
P1_10,SynRNA_WT_HA,1669,9065.0
P1_10,SynRNA_WT_HA,1670,8955.0
P1_10,SynRNA_WT_HA,1671,8679.0
P1_10,SynRNA_WT_HA,1672,8766.0
P1_10,SynRNA_WT_HA,1673,8168.5
P1_10,SynRNA_WT_HA,1674,8149.0
P1_10,SynRNA_WT_HA,1675,6818.5
P1_10,SynRNA_WT_HA,1676,7831.5
P1_10,SynRNA_WT_HA,1677,7163.0
P1_10,SynRNA_WT_HA,1678,7346.5
P1_10,SynRNA_WT_HA,1679,7253.5
P1_10,SynRNA_WT_HA,1680,7235.5
P1_10,SynRNA_WT_HA,1681,7095.0
P1_10,SynRNA_WT_HA,1682,6613.5
P1_10,SynRNA_WT_HA,1683,6617.5
P1_10,SynRNA_WT_HA,1684,6088.5
P1_10,SynRNA_WT_HA,1685,6193.0
P1_10,SynRNA_WT_HA,1686,5909.5
P1_10,SynRNA_WT_HA,1687,5500.0
P1_10,SynRNA_WT_HA,1688,5468.0
P1_10,SynRNA_WT_HA,1689,4937.5
P1_10,SynRNA_WT_HA,1690,5168.5
P1_10,SynRNA_WT_HA,1691,5053.5
P1_10,SynRNA_WT_HA,1692,4404.5
P1_10,SynRNA_WT_HA,1693,4240.0
P1_10,SynRNA_WT_HA,1694,3801.0
P1_10,SynRNA_WT_HA,1695,3540.5
P1_10,SynRNA_WT_HA,1696,3402.5
P1_10,SynRNA_WT_HA,1697,2956.5
P1_10,SynRNA_WT_HA,1698,2837.0
P1_10,SynRNA_WT_HA,1699,2680.5
P1_10,SynRNA_WT_HA,1700,2601.5
P1_10,SynRNA_WT_HA,1701,2377.5
FCC_10,SynRNA_WT_HA,1,815.0
FCC_10,SynRNA_WT_HA,2,820.0
FCC_10,SynRNA_WT_HA,3,875.0
FCC_10,SynRNA_WT_HA,4,977.5
FCC_10,SynRNA_WT_HA,5,5052.5
FCC_10,SynRNA_WT_HA,6,5280.0
FCC_10,SynRNA_WT_HA,7,5302.5
FCC_10,SynRNA_WT_HA,8,5632.5
FCC_10,SynRNA_WT_HA,9,5626.0
FCC_10,SynRNA_WT_HA,10,6056.0
FCC_10,SynRNA_WT_HA,11,6568.0
FCC_10,SynRNA_WT_HA,12,6761.0
FCC_10,SynRNA_WT_HA,13,7146.0
FCC_10,SynRNA_WT_HA,14,7460.5
FCC_10,SynRNA_WT_HA,15,7411.5
FCC_10,SynRNA_WT_HA,16,7723.5
FCC_10,SynRNA_WT_HA,17,7965.5
FCC_10,SynRNA_WT_HA,18,8023.0
FCC_10,SynRNA_WT_HA,19,8375.0
FCC_10,SynRNA_WT_HA,20,8257.0
FCC_10,SynRNA_WT_HA,21,8379.0
FCC_10,SynRNA_WT_HA,22,8694.0
FCC_10,SynRNA_WT_HA,23,8772.5
FCC_10,SynRNA_WT_HA,24,9310.5
FCC_10,SynRNA_WT_HA,25,9574.0
FCC_10,SynRNA_WT_HA,26,9614.0
FCC_10,SynRNA_WT_HA,27,9911.0
FCC_10,SynRNA_WT_HA,28,10090.0
FCC_10,SynRNA_WT_HA,29,10337.5
FCC_10,SynRNA_WT_HA,30,10179.5
FCC_10,SynRNA_WT_HA,31,10496.0
FCC_10,SynRNA_WT_HA,32,10741.0
FCC_10,SynRNA_WT_HA,33,10866.5
FCC_10,SynRNA_WT_HA,34,10885.0
FCC_10,SynRNA_WT_HA,35,10795.5
FCC_10,SynRNA_WT_HA,36,10606.5
FCC_10,SynRNA_WT_HA,37,11013.0
FCC_10,SynRNA_WT_HA,38,10999.5
FCC_10,SynRNA_WT_HA,39,10041.5
FCC_10,SynRNA_WT_HA,40,8175.0
FCC_10,SynRNA_WT_HA,41,11296.0
FCC_10,SynRNA_WT_HA,42,11339.0
FCC_10,SynRNA_WT_HA,43,11340.5
FCC_10,SynRNA_WT_HA,44,11574.0
FCC_10,SynRNA_WT_HA,45,11337.0
FCC_10,SynRNA_WT_HA,46,11559.0
FCC_10,SynRNA_WT_HA,47,11130.5
FCC_10,SynRNA_WT_HA,48,12159.5
FCC_10,SynRNA_WT_HA,49,12161.0
FCC_10,SynRNA_WT_HA,50,12435.5
FCC_10,SynRNA_WT_HA,51,12266.5
FCC_10,SynRNA_WT_HA,52,12916.0
FCC_10,SynRNA_WT_HA,53,11240.5
FCC_10,SynRNA_WT_HA,54,13315.0
FCC_10,SynRNA_WT_HA,55,12912.5
FCC_10,SynRNA_WT_HA,56,13819.5
FCC_10,SynRNA_WT_HA,57,14350.5
FCC_10,SynRNA_WT_HA,58,14199.5
FCC_10,SynRNA_WT_HA,59,14526.0
FCC_10,SynRNA_WT_HA,60,14934.0
FCC_10,SynRNA_WT_HA,61,15454.0
FCC_10,SynRNA_WT_HA,62,15704.5
FCC_10,SynRNA_WT_HA,63,15807.0
FCC_10,SynRNA_WT_HA,64,15774.5
FCC_10,SynRNA_WT_HA,65,15837.0
FCC_10,SynRNA_WT_HA,66,15981.0
FCC_10,SynRNA_WT_HA,67,16611.0
FCC_10,SynRNA_WT_HA,68,16781.0
FCC_10,SynRNA_WT_HA,69,16611.0
FCC_10,SynRNA_WT_HA,70,16891.0
FCC_10,SynRNA_WT_HA,71,17036.5
FCC_10,SynRNA_WT_HA,72,17072.5
FCC_10,SynRNA_WT_HA,73,17355.0
FCC_10,SynRNA_WT_HA,74,16840.0
FCC_10,SynRNA_WT_HA,75,17321.0
FCC_10,SynRNA_WT_HA,76,17358.0
FCC_10,SynRNA_WT_HA,77,17218.0
FCC_10,SynRNA_WT_HA,78,17423.0
FCC_10,SynRNA_WT_HA,79,17192.0
FCC_10,SynRNA_WT_HA,80,15106.5
FCC_10,SynRNA_WT_HA,81,17746.0
FCC_10,SynRNA_WT_HA,82,17799.5
FCC_10,SynRNA_WT_HA,83,17929.5
FCC_10,SynRNA_WT_HA,84,18261.5
FCC_10,SynRNA_WT_HA,85,18621.0
FCC_10,SynRNA_WT_HA,86,18883.0
FCC_10,SynRNA_WT_HA,87,18796.5
FCC_10,SynRNA_WT_HA,88,17761.0
FCC_10,SynRNA_WT_HA,89,19355.0
FCC_10,SynRNA_WT_HA,90,19409.5
FCC_10,SynRNA_WT_HA,91,19534.0
FCC_10,SynRNA_WT_HA,92,18665.5
FCC_10,SynRNA_WT_HA,93,20010.5
FCC_10,SynRNA_WT_HA,94,20007.5
FCC_10,SynRNA_WT_HA,95,20913.0
FCC_10,SynRNA_WT_HA,96,21122.0
